"Agent","DateTime","Status"
"ngonidzashe","Feb 02, 2022 02:59:55 am","Connecting Agent"
"ngonidzashe","Feb 02, 2022 02:59:56 am","Connected"
"ngonidzashe","Feb 02, 2022 03:00:03 am","Busy"
"ngonidzashe","Feb 02, 2022 03:09:41 am","Wrap Up"
"ngonidzashe","Feb 02, 2022 03:09:51 am","Offline"
"ngonidzashe","Feb 02, 2022 03:00:44 pm","Available"
"ngonidzashe","Feb 02, 2022 03:11:31 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 03:11:31 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 03:11:33 pm","Connected"
"ngonidzashe","Feb 02, 2022 03:11:41 pm","Busy"
"ngonidzashe","Feb 02, 2022 03:23:35 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 03:23:45 pm","Available"
"ngonidzashe","Feb 02, 2022 03:37:56 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 03:37:56 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 03:37:57 pm","Connected"
"ngonidzashe","Feb 02, 2022 03:38:05 pm","Busy"
"ngonidzashe","Feb 02, 2022 03:41:35 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 03:41:37 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 03:42:54 pm","Available"
"ngonidzashe","Feb 02, 2022 03:56:44 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 03:56:44 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 03:56:45 pm","Connected"
"ngonidzashe","Feb 02, 2022 03:56:52 pm","Busy"
"ngonidzashe","Feb 02, 2022 03:59:47 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 03:59:50 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 04:01:26 pm","Available"
"ngonidzashe","Feb 02, 2022 04:18:06 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 04:18:07 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 04:18:08 pm","Connected"
"ngonidzashe","Feb 02, 2022 04:18:12 pm","Busy"
"ngonidzashe","Feb 02, 2022 04:20:44 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 04:20:46 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 04:22:45 pm","Available"
"ngonidzashe","Feb 02, 2022 04:37:17 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 04:37:17 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 04:37:18 pm","Connected"
"ngonidzashe","Feb 02, 2022 04:37:23 pm","Busy"
"ngonidzashe","Feb 02, 2022 04:39:20 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 04:39:25 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 04:40:51 pm","Break"
"ngonidzashe","Feb 02, 2022 04:51:43 pm","Available"
"ngonidzashe","Feb 02, 2022 05:01:43 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 05:01:44 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 05:01:45 pm","Connected"
"ngonidzashe","Feb 02, 2022 05:01:50 pm","Busy"
"ngonidzashe","Feb 02, 2022 05:18:06 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 05:18:07 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 05:19:11 pm","Available"
"ngonidzashe","Feb 02, 2022 05:33:21 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 05:33:21 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 05:33:23 pm","Connected"
"ngonidzashe","Feb 02, 2022 05:33:29 pm","Busy"
"ngonidzashe","Feb 02, 2022 05:35:47 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 05:35:48 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 05:36:35 pm","Available"
"ngonidzashe","Feb 02, 2022 05:50:07 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 05:50:07 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 05:50:08 pm","Connected"
"ngonidzashe","Feb 02, 2022 05:50:16 pm","Busy"
"ngonidzashe","Feb 02, 2022 05:51:25 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 05:51:26 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 05:53:30 pm","Available"
"ngonidzashe","Feb 02, 2022 06:05:35 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 06:05:35 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 06:05:36 pm","Connected"
"ngonidzashe","Feb 02, 2022 06:05:44 pm","Busy"
"ngonidzashe","Feb 02, 2022 06:26:01 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 06:26:05 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 06:29:21 pm","Lunch"
"ngonidzashe","Feb 02, 2022 06:59:40 pm","Available"
"ngonidzashe","Feb 02, 2022 07:12:09 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 07:12:09 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 07:12:11 pm","Connected"
"ngonidzashe","Feb 02, 2022 07:12:18 pm","Busy"
"ngonidzashe","Feb 02, 2022 07:14:53 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 07:14:55 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 07:17:07 pm","Available"
"ngonidzashe","Feb 02, 2022 07:31:47 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 07:31:47 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 07:31:48 pm","Connected"
"ngonidzashe","Feb 02, 2022 07:31:55 pm","Busy"
"ngonidzashe","Feb 02, 2022 07:34:23 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 07:34:25 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 07:36:13 pm","Available"
"ngonidzashe","Feb 02, 2022 07:51:14 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 07:51:14 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 07:51:15 pm","Connected"
"ngonidzashe","Feb 02, 2022 07:51:22 pm","Busy"
"ngonidzashe","Feb 02, 2022 08:07:25 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 08:07:26 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 08:09:49 pm","Available"
"ngonidzashe","Feb 02, 2022 08:23:11 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 08:23:11 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 08:23:12 pm","Connected"
"ngonidzashe","Feb 02, 2022 08:23:17 pm","Busy"
"ngonidzashe","Feb 02, 2022 08:28:03 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 08:28:13 pm","Available"
"ngonidzashe","Feb 02, 2022 08:42:36 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 08:42:36 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 08:42:37 pm","Connected"
"ngonidzashe","Feb 02, 2022 08:42:44 pm","Busy"
"ngonidzashe","Feb 02, 2022 08:45:06 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 08:45:08 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 08:47:28 pm","Available"
"ngonidzashe","Feb 02, 2022 08:59:31 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 08:59:31 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 08:59:32 pm","Connected"
"ngonidzashe","Feb 02, 2022 08:59:40 pm","Busy"
"ngonidzashe","Feb 02, 2022 09:01:13 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 09:01:23 pm","Available"
"ngonidzashe","Feb 02, 2022 09:16:05 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 09:16:05 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 09:16:06 pm","Connected"
"ngonidzashe","Feb 02, 2022 09:16:13 pm","Busy"
"ngonidzashe","Feb 02, 2022 09:21:44 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 09:21:45 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 09:23:26 pm","Available"
"ngonidzashe","Feb 02, 2022 09:28:24 pm","Break"
"ngonidzashe","Feb 02, 2022 09:38:42 pm","Available"
"ngonidzashe","Feb 02, 2022 09:58:38 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 09:58:38 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 09:58:39 pm","Connected"
"ngonidzashe","Feb 02, 2022 09:58:46 pm","Busy"
"ngonidzashe","Feb 02, 2022 10:42:01 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 10:42:03 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 10:43:31 pm","Available"
"ngonidzashe","Feb 02, 2022 11:00:37 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 11:00:37 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 11:00:38 pm","Connected"
"ngonidzashe","Feb 02, 2022 11:00:45 pm","Busy"
"ngonidzashe","Feb 02, 2022 11:05:11 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 11:05:21 pm","Available"
"ngonidzashe","Feb 02, 2022 11:19:26 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 11:19:27 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 11:19:28 pm","Connected"
"ngonidzashe","Feb 02, 2022 11:19:33 pm","Busy"
"ngonidzashe","Feb 02, 2022 11:39:26 pm","Wrap Up"
"ngonidzashe","Feb 02, 2022 11:39:27 pm","Seller_Extra_ACW"
"ngonidzashe","Feb 02, 2022 11:39:37 pm","Available"
"ngonidzashe","Feb 02, 2022 11:53:07 pm","Joining Customer"
"ngonidzashe","Feb 02, 2022 11:53:07 pm","Connecting Agent"
"ngonidzashe","Feb 02, 2022 11:53:08 pm","Connected"
"ngonidzashe","Feb 02, 2022 11:53:16 pm","Busy"
"ngonidzashe","Feb 01, 2022 12:01:46 am","Available"
"nonceba",NA,NA
"nonceba","Feb 02, 2022 12:01:47 am","Available"
"nonceba","Feb 02, 2022 12:03:52 am","Joining Customer"
"nonceba","Feb 02, 2022 12:03:52 am","Connecting Agent"
"nonceba","Feb 02, 2022 12:03:53 am","Connected"
"nonceba","Feb 02, 2022 12:03:58 am","Busy"
"nonceba","Feb 02, 2022 12:10:40 am","Wrap Up"
"nonceba","Feb 02, 2022 12:10:43 am","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 12:14:15 am","Available"
"nonceba","Feb 02, 2022 12:39:37 am","Joining Customer"
"nonceba","Feb 02, 2022 12:39:37 am","Connecting Agent"
"nonceba","Feb 02, 2022 12:39:38 am","Connected"
"nonceba","Feb 02, 2022 12:39:46 am","Busy"
"nonceba","Feb 02, 2022 01:01:01 am","Wrap Up"
"nonceba","Feb 02, 2022 01:01:03 am","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 01:04:40 am","Available"
"nonceba","Feb 02, 2022 01:29:57 am","Joining Customer"
"nonceba","Feb 02, 2022 01:29:57 am","Connecting Agent"
"nonceba","Feb 02, 2022 01:29:58 am","Connected"
"nonceba","Feb 02, 2022 01:30:05 am","Busy"
"nonceba","Feb 02, 2022 01:44:38 am","Wrap Up"
"nonceba","Feb 02, 2022 01:44:41 am","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 01:50:02 am","Offline"
"nonceba","Feb 02, 2022 01:53:10 am","Available"
"nonceba","Feb 02, 2022 02:00:07 am","Break"
"nonceba","Feb 02, 2022 02:15:25 am","Available"
"nonceba","Feb 02, 2022 02:41:29 am","Joining Customer"
"nonceba","Feb 02, 2022 02:41:30 am","Connecting Agent"
"nonceba","Feb 02, 2022 02:41:30 am","Connected"
"nonceba","Feb 02, 2022 02:41:37 am","Busy"
"nonceba","Feb 02, 2022 02:45:39 am","Wrap Up"
"nonceba","Feb 02, 2022 02:45:49 am","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 02:48:12 am","Available"
"nonceba","Feb 02, 2022 03:01:32 am","Offline"
"nonceba","Feb 02, 2022 03:00:28 pm","Available"
"nonceba","Feb 02, 2022 03:08:27 pm","Joining Customer"
"nonceba","Feb 02, 2022 03:08:27 pm","Connecting Agent"
"nonceba","Feb 02, 2022 03:08:28 pm","Connected"
"nonceba","Feb 02, 2022 03:08:32 pm","Busy"
"nonceba","Feb 02, 2022 03:09:11 pm","Wrap Up"
"nonceba","Feb 02, 2022 03:09:13 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 03:11:06 pm","Available"
"nonceba","Feb 02, 2022 03:27:28 pm","Joining Customer"
"nonceba","Feb 02, 2022 03:27:28 pm","Connecting Agent"
"nonceba","Feb 02, 2022 03:27:29 pm","Connected"
"nonceba","Feb 02, 2022 03:27:30 pm","Available"
"nonceba","Feb 02, 2022 03:27:32 pm","Joining Customer"
"nonceba","Feb 02, 2022 03:27:32 pm","Connecting Agent"
"nonceba","Feb 02, 2022 03:27:34 pm","Connected"
"nonceba","Feb 02, 2022 03:27:40 pm","Busy"
"nonceba","Feb 02, 2022 03:36:06 pm","Wrap Up"
"nonceba","Feb 02, 2022 03:36:10 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 03:38:18 pm","Available"
"nonceba","Feb 02, 2022 03:53:21 pm","Joining Customer"
"nonceba","Feb 02, 2022 03:53:21 pm","Connecting Agent"
"nonceba","Feb 02, 2022 03:53:22 pm","Connected"
"nonceba","Feb 02, 2022 03:53:29 pm","Busy"
"nonceba","Feb 02, 2022 04:00:10 pm","Wrap Up"
"nonceba","Feb 02, 2022 04:00:14 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 04:02:44 pm","Available"
"nonceba","Feb 02, 2022 04:19:01 pm","Joining Customer"
"nonceba","Feb 02, 2022 04:19:01 pm","Connecting Agent"
"nonceba","Feb 02, 2022 04:19:02 pm","Connected"
"nonceba","Feb 02, 2022 04:19:10 pm","Busy"
"nonceba","Feb 02, 2022 04:34:25 pm","Wrap Up"
"nonceba","Feb 02, 2022 04:34:28 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 04:39:36 pm","Available"
"nonceba","Feb 02, 2022 04:51:17 pm","Joining Customer"
"nonceba","Feb 02, 2022 04:51:18 pm","Connecting Agent"
"nonceba","Feb 02, 2022 04:51:19 pm","Connected"
"nonceba","Feb 02, 2022 04:51:27 pm","Busy"
"nonceba","Feb 02, 2022 04:51:59 pm","Wrap Up"
"nonceba","Feb 02, 2022 04:52:02 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 04:54:39 pm","Available"
"nonceba","Feb 02, 2022 05:05:16 pm","Joining Customer"
"nonceba","Feb 02, 2022 05:05:16 pm","Connecting Agent"
"nonceba","Feb 02, 2022 05:05:17 pm","Connected"
"nonceba","Feb 02, 2022 05:05:22 pm","Busy"
"nonceba","Feb 02, 2022 05:12:12 pm","Wrap Up"
"nonceba","Feb 02, 2022 05:12:15 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 05:14:43 pm","Available"
"nonceba","Feb 02, 2022 05:27:54 pm","Joining Customer"
"nonceba","Feb 02, 2022 05:27:55 pm","Connecting Agent"
"nonceba","Feb 02, 2022 05:27:56 pm","Connected"
"nonceba","Feb 02, 2022 05:28:01 pm","Busy"
"nonceba","Feb 02, 2022 05:29:07 pm","Wrap Up"
"nonceba","Feb 02, 2022 05:29:12 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 05:31:10 pm","Break"
"nonceba","Feb 02, 2022 05:46:46 pm","Available"
"nonceba","Feb 02, 2022 06:00:21 pm","Joining Customer"
"nonceba","Feb 02, 2022 06:00:21 pm","Connecting Agent"
"nonceba","Feb 02, 2022 06:00:22 pm","Connected"
"nonceba","Feb 02, 2022 06:00:24 pm","Available"
"nonceba","Feb 02, 2022 06:00:29 pm","Joining Customer"
"nonceba","Feb 02, 2022 06:00:30 pm","Connecting Agent"
"nonceba","Feb 02, 2022 06:00:31 pm","Connected"
"nonceba","Feb 02, 2022 06:00:41 pm","Busy"
"nonceba","Feb 02, 2022 06:07:41 pm","Wrap Up"
"nonceba","Feb 02, 2022 06:07:44 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 06:11:26 pm","Available"
"nonceba","Feb 02, 2022 06:25:55 pm","Joining Customer"
"nonceba","Feb 02, 2022 06:25:55 pm","Connecting Agent"
"nonceba","Feb 02, 2022 06:25:56 pm","Connected"
"nonceba","Feb 02, 2022 06:26:01 pm","Busy"
"nonceba","Feb 02, 2022 06:35:45 pm","Wrap Up"
"nonceba","Feb 02, 2022 06:35:48 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 06:40:05 pm","Available"
"nonceba","Feb 02, 2022 06:55:58 pm","Joining Customer"
"nonceba","Feb 02, 2022 06:55:58 pm","Connecting Agent"
"nonceba","Feb 02, 2022 06:56:00 pm","Connected"
"nonceba","Feb 02, 2022 06:56:07 pm","Busy"
"nonceba","Feb 02, 2022 07:03:12 pm","Wrap Up"
"nonceba","Feb 02, 2022 07:03:15 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 07:08:15 pm","Available"
"nonceba","Feb 02, 2022 07:24:03 pm","Joining Customer"
"nonceba","Feb 02, 2022 07:24:03 pm","Connecting Agent"
"nonceba","Feb 02, 2022 07:24:05 pm","Connected"
"nonceba","Feb 02, 2022 07:24:12 pm","Busy"
"nonceba","Feb 02, 2022 07:30:00 pm","Wrap Up"
"nonceba","Feb 02, 2022 07:30:03 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 07:33:31 pm","Available"
"nonceba","Feb 02, 2022 07:48:44 pm","Joining Customer"
"nonceba","Feb 02, 2022 07:48:44 pm","Connecting Agent"
"nonceba","Feb 02, 2022 07:48:45 pm","Connected"
"nonceba","Feb 02, 2022 07:48:53 pm","Busy"
"nonceba","Feb 02, 2022 07:53:12 pm","Wrap Up"
"nonceba","Feb 02, 2022 07:53:18 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 07:57:10 pm","Available"
"nonceba","Feb 02, 2022 08:09:34 pm","Joining Customer"
"nonceba","Feb 02, 2022 08:09:34 pm","Connecting Agent"
"nonceba","Feb 02, 2022 08:09:35 pm","Connected"
"nonceba","Feb 02, 2022 08:09:42 pm","Busy"
"nonceba","Feb 02, 2022 08:14:07 pm","Wrap Up"
"nonceba","Feb 02, 2022 08:14:10 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 08:17:31 pm","Lunch"
"nonceba","Feb 02, 2022 08:48:16 pm","Available"
"nonceba","Feb 02, 2022 09:01:06 pm","Joining Customer"
"nonceba","Feb 02, 2022 09:01:07 pm","Connecting Agent"
"nonceba","Feb 02, 2022 09:01:08 pm","Connected"
"nonceba","Feb 02, 2022 09:01:13 pm","Busy"
"nonceba","Feb 02, 2022 09:02:05 pm","Wrap Up"
"nonceba","Feb 02, 2022 09:02:08 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 09:02:25 pm","Training"
"nonceba","Feb 02, 2022 09:32:42 pm","Available"
"nonceba","Feb 02, 2022 09:50:09 pm","Joining Customer"
"nonceba","Feb 02, 2022 09:50:09 pm","Connecting Agent"
"nonceba","Feb 02, 2022 09:50:11 pm","Connected"
"nonceba","Feb 02, 2022 09:50:18 pm","Busy"
"nonceba","Feb 02, 2022 10:04:04 pm","Wrap Up"
"nonceba","Feb 02, 2022 10:04:07 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 10:07:10 pm","Available"
"nonceba","Feb 02, 2022 10:29:22 pm","Joining Customer"
"nonceba","Feb 02, 2022 10:29:23 pm","Connecting Agent"
"nonceba","Feb 02, 2022 10:29:23 pm","Connected"
"nonceba","Feb 02, 2022 10:29:31 pm","Busy"
"nonceba","Feb 02, 2022 10:45:16 pm","Wrap Up"
"nonceba","Feb 02, 2022 10:45:21 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 10:46:21 pm","Break"
"nonceba","Feb 02, 2022 10:56:59 pm","Available"
"nonceba","Feb 02, 2022 11:10:38 pm","Joining Customer"
"nonceba","Feb 02, 2022 11:10:38 pm","Connecting Agent"
"nonceba","Feb 02, 2022 11:10:39 pm","Connected"
"nonceba","Feb 02, 2022 11:10:46 pm","Busy"
"nonceba","Feb 02, 2022 11:12:15 pm","Wrap Up"
"nonceba","Feb 02, 2022 11:12:22 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 11:12:29 pm","Dialout"
"nonceba","Feb 02, 2022 11:12:38 pm","Calling Customer"
"nonceba","Feb 02, 2022 11:13:12 pm","Busy"
"nonceba","Feb 02, 2022 11:13:40 pm","Wrap Up"
"nonceba","Feb 02, 2022 11:13:44 pm","Seller_Extra_ACW"
"nonceba","Feb 02, 2022 11:16:11 pm","Available"
"nonceba","Feb 02, 2022 11:32:25 pm","Joining Customer"
"nonceba","Feb 02, 2022 11:32:25 pm","Connecting Agent"
"nonceba","Feb 02, 2022 11:32:26 pm","Connected"
"nonceba","Feb 02, 2022 11:32:34 pm","Busy"
"nonceba","Feb 01, 2022 12:00:45 am","Available"
"paidamoyo",NA,NA
"paidamoyo","Feb 02, 2022 12:00:02 am","Email"
"paidamoyo","Feb 02, 2022 01:32:15 am","Break"
"paidamoyo","Feb 02, 2022 01:43:44 am","Email"
"paidamoyo","Feb 02, 2022 03:10:27 am","Offline"
"paidamoyo","Feb 02, 2022 07:00:18 pm","Email"
"paidamoyo","Feb 02, 2022 08:45:23 pm","Break"
"paidamoyo","Feb 02, 2022 08:55:24 pm","Email"
"paidamoyo","Feb 02, 2022 10:30:26 pm","Lunch"
"paidamoyo","Feb 02, 2022 11:00:43 pm","Email"
"paidamoyo","Feb 01, 2022 12:00:47 am","Email"
"palijonovichsaidov",NA,NA
"palijonovichsaidov","Feb 02, 2022 12:00:01 am","Available"
"palijonovichsaidov","Feb 02, 2022 12:15:35 am","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 12:15:36 am","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 12:15:37 am","Connected"
"palijonovichsaidov","Feb 02, 2022 12:15:44 am","Busy"
"palijonovichsaidov","Feb 02, 2022 12:34:55 am","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 12:35:05 am","Available"
"palijonovichsaidov","Feb 02, 2022 12:40:42 am","Non_Core_Work"
"palijonovichsaidov","Feb 02, 2022 01:04:55 am","Offline"
"palijonovichsaidov","Feb 02, 2022 05:01:22 pm","Available"
"palijonovichsaidov","Feb 02, 2022 05:16:49 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 05:16:49 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 05:16:50 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 05:16:55 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 05:21:17 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 05:21:27 pm","Available"
"palijonovichsaidov","Feb 02, 2022 05:35:47 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 05:35:47 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 05:35:48 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 05:35:55 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 05:42:33 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 05:42:43 pm","Available"
"palijonovichsaidov","Feb 02, 2022 05:55:44 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 05:55:44 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 05:55:45 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 05:55:50 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 06:03:18 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 06:03:28 pm","Available"
"palijonovichsaidov","Feb 02, 2022 06:17:26 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 06:17:26 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 06:17:27 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 06:17:34 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 06:18:04 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 06:18:14 pm","Available"
"palijonovichsaidov","Feb 02, 2022 06:30:50 pm","Break"
"palijonovichsaidov","Feb 02, 2022 06:44:08 pm","Available"
"palijonovichsaidov","Feb 02, 2022 06:59:44 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 06:59:44 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 06:59:45 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 06:59:53 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 07:05:43 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 07:05:53 pm","Available"
"palijonovichsaidov","Feb 02, 2022 07:22:00 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 07:22:00 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 07:22:01 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 07:22:08 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 07:33:19 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 07:33:29 pm","Available"
"palijonovichsaidov","Feb 02, 2022 07:48:43 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 07:48:43 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 07:48:44 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 07:48:51 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 07:56:53 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 07:57:03 pm","Available"
"palijonovichsaidov","Feb 02, 2022 08:09:14 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 08:09:14 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 08:09:16 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 08:09:21 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 08:12:40 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 08:12:50 pm","Available"
"palijonovichsaidov","Feb 02, 2022 08:24:59 pm","Non_Core_Work"
"palijonovichsaidov","Feb 02, 2022 08:28:12 pm","Available"
"palijonovichsaidov","Feb 02, 2022 08:42:32 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 08:42:32 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 08:42:33 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 08:42:41 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 08:50:56 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 08:51:06 pm","Available"
"palijonovichsaidov","Feb 02, 2022 09:04:36 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 09:04:36 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 09:04:37 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 09:04:44 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 09:16:33 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 09:16:43 pm","Available"
"palijonovichsaidov","Feb 02, 2022 09:17:30 pm","Lunch"
"palijonovichsaidov","Feb 02, 2022 09:47:47 pm","Available"
"palijonovichsaidov","Feb 02, 2022 10:09:05 pm","Joining Customer"
"palijonovichsaidov","Feb 02, 2022 10:09:06 pm","Connecting Agent"
"palijonovichsaidov","Feb 02, 2022 10:09:06 pm","Connected"
"palijonovichsaidov","Feb 02, 2022 10:09:13 pm","Busy"
"palijonovichsaidov","Feb 02, 2022 10:12:20 pm","Wrap Up"
"palijonovichsaidov","Feb 02, 2022 10:12:30 pm","Available"
